from_address,to_address,amount_previous_transaction_of_sender,eth_value,block_timestamp,scam_adx
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,45,1.0,2018-06-24 15:49:14 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,45,1.0,2018-06-24 15:49:14 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,47,0.1,2018-06-24 22:23:42 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,52,6.0,2018-06-24 22:39:10 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,54,6.0,2018-06-24 22:53:55 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,59,3.0,2018-06-24 23:43:19 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8,0x7cdf0ed6609841e754748e2cb3cb3aaad9167d95,375,0.021,2018-06-24 11:47:27 UTC,0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,43,0.1,2018-06-24 15:43:03 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,48,5.0,2018-06-24 22:25:23 UTC,0x336a3f0c4d40b1e39cee72e2e59330daf484848c
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xa48ae8a39dd673cf81d29e6aa3ac1f58aed18e07,21,1.422484961,2018-06-24 13:51:11 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xa48ae8a39dd673cf81d29e6aa3ac1f58aed18e07,21,1.422484961,2018-06-24 13:51:11 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xa48ae8a39dd673cf81d29e6aa3ac1f58aed18e07,21,1.422484961,2018-06-24 13:51:11 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xa48ae8a39dd673cf81d29e6aa3ac1f58aed18e07,21,1.422484961,2018-06-24 13:51:11 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xaf8185ffff6a3508fc5498a5165bf64de0b0a1e5,0x4291e1706c3e3e97d14e7fa23c17b989ca3a962a,4,2.4,2018-09-01 20:21:47 UTC,0xaf8185ffff6a3508fc5498a5165bf64de0b0a1e5
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,0x4fed1fc4144c223ae3c1553be203cdfcbd38c581,33,0.0510666,2018-09-01 00:54:16 UTC,0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,0x4fed1fc4144c223ae3c1553be203cdfcbd38c581,35,5.99895,2018-09-01 12:26:47 UTC,0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,0x4fed1fc4144c223ae3c1553be203cdfcbd38c581,34,5.99895,2018-09-01 11:41:07 UTC,0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,2,0.0,2018-09-01 05:52:14 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,0,0.0,2018-09-01 04:48:44 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,11,0.0,2018-09-01 17:21:50 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,6,0.0,2018-09-01 14:42:54 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,7,0.0,2018-09-01 14:43:43 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,10,0.0,2018-09-01 14:58:06 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,3,0.0,2018-09-01 07:56:36 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,4,0.0,2018-09-01 07:58:20 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,1,0.0,2018-09-01 05:50:50 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,5,0.0,2018-09-01 10:32:52 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,8,0.0,2018-09-01 14:54:27 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,0x9eb4f2dd25958ef1c72fe115d62da67abd6c000c,9,0.0,2018-09-01 14:56:43 UTC,0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c
0xe24b37355ce7205792f7b1df7564874f59bbbfd3,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,5,0.699895,2018-03-26 23:30:35 UTC,0xe24b37355ce7205792f7b1df7564874f59bbbfd3
0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,19,0.509895,2018-03-26 02:00:35 UTC,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9
0xe24b37355ce7205792f7b1df7564874f59bbbfd3,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,3,0.597195,2018-03-26 20:30:51 UTC,0xe24b37355ce7205792f7b1df7564874f59bbbfd3
0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8,0x02e9a21a43d20fe1f32ba73c8ec7c095d745661e,28,0.535,2018-03-26 10:31:09 UTC,0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8
0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8,0x1ac4a561a8f1088ffc52ca2b9b92c42892b1b174,30,0.064,2018-03-26 10:32:18 UTC,0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8
0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8,0x4b4f9d1d60f53a5c18f9b9379e7589f383c45bc8,31,0.398,2018-03-26 10:33:04 UTC,0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x5a2da5403c8d7a6340d3d4067ff2b4b123d23abb,10,0.10954497,2018-03-26 04:29:31 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe24b37355ce7205792f7b1df7564874f59bbbfd3,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,4,1.11763049,2018-03-26 23:00:36 UTC,0xe24b37355ce7205792f7b1df7564874f59bbbfd3
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x512aaa5f5060a6b6a9355432e250b3ef0f7c9828,11,6.5,2018-03-26 22:02:43 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe00e1f7117a69c34694ac1815177c93491fc448f,0x698d2f47afe3c87f08497acc0a4fd1d4bce87d6a,12,6.5,2018-03-26 22:04:39 UTC,0xe00e1f7117a69c34694ac1815177c93491fc448f
0xe24b37355ce7205792f7b1df7564874f59bbbfd3,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2,1.08879528,2018-03-26 19:00:34 UTC,0xe24b37355ce7205792f7b1df7564874f59bbbfd3
0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8,0x7252e4dfaff320b9567d2061bc632b6e8c62c7ef,29,0.019,2018-03-26 10:31:36 UTC,0xaedc8a3afc62a3deee4eb232bfdb28058bf554d8
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,0x4fed1fc4144c223ae3c1553be203cdfcbd38c581,31,0.780489,2018-08-24 15:11:07 UTC,0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,0x4fed1fc4144c223ae3c1553be203cdfcbd38c581,30,0.00513498,2018-08-24 13:37:16 UTC,0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715
0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d,0x909b77c1d9c9ea87051126250fd0e41131f795b9,23,0.24,2018-07-10 12:31:23 UTC,0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d
0x545b0fdcbb2b404b26546521d4d183c2538509c2,0xcb849773b2379b971d5b835bddf392de058bff83,0,103.83142368838566,2018-07-10 10:35:23 UTC,0x545b0fdcbb2b404b26546521d4d183c2538509c2
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,22,3.0,2018-07-10 14:08:29 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,22,3.0,2018-07-10 14:08:29 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,22,3.0,2018-07-10 14:08:29 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,22,3.0,2018-07-10 14:08:29 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d,0x08296a76adb9da77c46d68d7291916005bd9f784,22,0.23084,2018-07-10 11:59:14 UTC,0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,23,6.0,2018-07-10 14:13:01 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,23,6.0,2018-07-10 14:13:01 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,23,6.0,2018-07-10 14:13:01 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,23,6.0,2018-07-10 14:13:01 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,24,5.0,2018-07-10 15:22:20 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,24,5.0,2018-07-10 15:22:20 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,24,5.0,2018-07-10 15:22:20 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,24,5.0,2018-07-10 15:22:20 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xe36dbb07ea7e2de50aaa26a82feb7fdfc12f89a0,29,0.085,2018-07-10 01:33:36 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xe36dbb07ea7e2de50aaa26a82feb7fdfc12f89a0,29,0.085,2018-07-10 01:33:36 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xe36dbb07ea7e2de50aaa26a82feb7fdfc12f89a0,29,0.085,2018-07-10 01:33:36 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xe36dbb07ea7e2de50aaa26a82feb7fdfc12f89a0,29,0.085,2018-07-10 01:33:36 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xdbb38ff89eedf381dcd02e076e7fc90853e09490,30,0.09,2018-07-10 12:19:03 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xdbb38ff89eedf381dcd02e076e7fc90853e09490,30,0.09,2018-07-10 12:19:03 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xdbb38ff89eedf381dcd02e076e7fc90853e09490,30,0.09,2018-07-10 12:19:03 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0xdbb38ff89eedf381dcd02e076e7fc90853e09490,30,0.09,2018-07-10 12:19:03 UTC,0xff8e6af02d41a576a0c82f7835535193e1a6bccc
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,25,5.0,2018-07-10 21:47:48 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,25,5.0,2018-07-10 21:47:48 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,25,5.0,2018-07-10 21:47:48 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a,0x00789b1c3d583e3057c264888afc2c38e4aff5b7,25,5.0,2018-07-10 21:47:48 UTC,0xab7ec7596fc05bc55afc07008cc06c1193ed6f9a
