from_address,to_address,amount_previous_transaction_of_sender,eth_value,block_timestamp,benign_adx
0x34d34f0a638f6991e4e2536f41295df6e934a646,0x32be343b94f860124dc4fee278fdcbd38c102d88,2,17.42873696,2015-08-12 13:46:52 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x9b7280891dc19fd3a2e754cb9007203820650403,0x32be343b94f860124dc4fee278fdcbd38c102d88,1,32.49581147,2015-08-12 12:49:39 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x0ca19a53a3256482a89770fc1dafc7630717f201,287,0.085,2015-08-12 09:26:39 UTC,0x0ca19a53a3256482a89770fc1dafc7630717f201
0xabcea603089850f8f6bb612a9031554d90a247cf,0x32be343b94f860124dc4fee278fdcbd38c102d88,8,9.99881318,2015-08-12 06:45:56 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xa70a9a7040d542c632d8e0be7c5513a8a5bbc752,0x32be343b94f860124dc4fee278fdcbd38c102d88,38,5.18628239,2015-08-12 18:55:06 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xf2881e3e520bf84469fa00a56449d357fb1af54a,0x32be343b94f860124dc4fee278fdcbd38c102d88,3,68.6988437,2015-08-12 11:33:47 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x6d921977defe5f4e0682ca512de1d07b1f4802e1,0x32be343b94f860124dc4fee278fdcbd38c102d88,8,0.30883827,2015-08-12 03:50:39 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xaa71fa80d26f718e6a3c87e41d817b8d10944a63,0x32be343b94f860124dc4fee278fdcbd38c102d88,0,16.828456590000002,2015-08-12 12:46:33 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x6d37bd781411ccdd33792481e2c9ce5b62d3a5b8,0x32be343b94f860124dc4fee278fdcbd38c102d88,2,17.99875621,2015-08-12 04:32:52 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xa6bdc31c431b8f97848c9d60cbbe9660dc450eb7,0x32be343b94f860124dc4fee278fdcbd38c102d88,8,4.99879087,2015-08-12 17:48:43 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x90ca42f0308bf15db201f40e41faa6dd7a96bea7,0x32be343b94f860124dc4fee278fdcbd38c102d88,1,999.99873994,2015-08-12 19:40:58 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x24e0feac2aabae5625b91d8e9310bed1e19eac2a,0x32be343b94f860124dc4fee278fdcbd38c102d88,3,999.99880047,2015-08-12 01:50:03 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xe12517204a15e890f12755207271102f4800a0c4,0x32be343b94f860124dc4fee278fdcbd38c102d88,4,25.58121895,2015-08-12 02:02:22 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xc25f24a505b8fef751d8f4fcc397651001f7a160,0x32be343b94f860124dc4fee278fdcbd38c102d88,17,4.98883063,2015-08-12 11:00:56 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x8f79f76381aad7b98c19af55ee75fdfeeb012211,0x32be343b94f860124dc4fee278fdcbd38c102d88,9,199.99875493,2015-08-12 16:54:52 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0xf96ffed8e5116236f560026ae3658ee0f4ebd622,278,518.68811,2015-08-12 02:45:52 UTC,0xf96ffed8e5116236f560026ae3658ee0f4ebd622
0xa70a9a7040d542c632d8e0be7c5513a8a5bbc752,0x32be343b94f860124dc4fee278fdcbd38c102d88,29,4.99885026,2015-08-12 12:23:41 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xa10c59651885feaaac91f871082a23bbbabedfcf,0x4c74b6f32c9680acb5fe0e72b7aa95c612540a04,18,100.0,2015-08-12 01:57:09 UTC,0x4c74b6f32c9680acb5fe0e72b7aa95c612540a04
0xdc6a542f97876923583019b526335fd1fb0dfc6a,0x32be343b94f860124dc4fee278fdcbd38c102d88,5,0.9988442,2015-08-12 13:55:20 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xa10c59651885feaaac91f871082a23bbbabedfcf,0x4c74b6f32c9680acb5fe0e72b7aa95c612540a04,20,100.0,2015-08-12 22:33:34 UTC,0x4c74b6f32c9680acb5fe0e72b7aa95c612540a04
0x15d8732393db8ca39ef7bdd907c12688c623abec,0x32be343b94f860124dc4fee278fdcbd38c102d88,0,1612.99875589,2015-08-12 01:58:31 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x385941cc8adba8800db0e38d65d2202715a117cd,0x32be343b94f860124dc4fee278fdcbd38c102d88,0,1349.99874124,2015-08-12 19:11:40 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xc6c676946c54b5e7c31a07a079166c488bf06dd7,0x32be343b94f860124dc4fee278fdcbd38c102d88,1,1294.99876856,2015-08-12 16:21:23 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0xabcea603089850f8f6bb612a9031554d90a247cf,0x32be343b94f860124dc4fee278fdcbd38c102d88,9,4.99874288,2015-08-12 11:42:02 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x6a8cc233e14f874983bb2f37d1de706f6910ef0b,0x32be343b94f860124dc4fee278fdcbd38c102d88,2,79.998819919999988,2015-08-12 04:53:13 UTC,0x32be343b94f860124dc4fee278fdcbd38c102d88
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,286,1200.0,2015-08-12 07:23:25 UTC,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad
