from_address,to_address,amount_previous_transaction_of_sender,eth_value,block_timestamp,scam_adx
0x97ac1189651f6972326e790f625c48e6d82310b4,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.01,2017-07-27 10:05:15 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x907fa71ca3bb5b4bedae28427ea95a7b043bc91d,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.0001,2017-07-27 12:38:58 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xc6f16fe3d869b866c2d7e623d6a3d9d236c421c5,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.0001,2017-07-27 12:38:58 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x154eb9ea3b6aa088324d69a0e4e880172966d308,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 12:41:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xe6fbbd9bd8185952d173d62681fb5fd2f7d5d398,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.005926,2017-07-27 12:41:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x4c2e40ec31d88062ec8d8b94bedc7e015e2f6224,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 12:41:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x2fdf2ad87835021d4bb0c38a1772f1831c60cf91,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 12:42:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xa107c124ddfce97bbe91d1d6a52b381149a261f5,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 12:44:35 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x18e7f6874f9e16d72c215b2f54da5cb362fc7e44,0xf0a924661b0263e5ce12756d07f45b8668c53380,44,0.001,2017-07-27 12:52:47 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xa8a330b3f4323445144cb7a546fcd9c18226c6f0,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0023616,2017-07-27 11:42:16 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xf0a924661b0263e5ce12756d07f45b8668c53380,79512,0.0001,2017-07-27 12:58:20 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x81fb0fe92f92f7a2f703266f0adaf63a59b591e4,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.42,2017-07-27 13:00:07 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x04fad07608daf2a6e3fd38175931eb29630a1b49,0xf0a924661b0263e5ce12756d07f45b8668c53380,28,0.0001,2017-07-27 12:00:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x97ac1189651f6972326e790f625c48e6d82310b4,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.112,2017-07-27 12:00:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x46957ddb724da08a47dde1e455c6e437d2a749f8,0xf0a924661b0263e5ce12756d07f45b8668c53380,24,3.0,2017-07-27 12:00:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xa8a330b3f4323445144cb7a546fcd9c18226c6f0,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 12:00:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xacc54dffa04c8c46608f8ff2f134ec226ae71863,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,3.6,2017-07-27 12:01:00 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xc1a47aa8e75434e4a1bb82eddf338de0dda4a21b,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.33477552,2017-07-27 12:01:00 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbcabc1adc2cc3cccc1569c0a7127deee7f6f0878,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 13:14:54 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xe9de461c02ac1894b33957f2dc2d998962415b20,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 12:02:13 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x904a95140f2b9f4cf055019c192447c5e98b5879,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,2.0,2017-07-27 12:03:07 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x4087f3f292f54a2546411c02c10ac1b92cb1e403,0xf0a924661b0263e5ce12756d07f45b8668c53380,55,0.0001,2017-07-27 12:04:26 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x12b248dbcf70c29766cccadb515f93e6fe761f67,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.089559,2017-07-27 12:07:52 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xf0a924661b0263e5ce12756d07f45b8668c53380,79493,0.035,2017-07-27 12:07:52 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xb097b19ba5820f8f498cd0aad4b455a85c0efb82,0xf0a924661b0263e5ce12756d07f45b8668c53380,15,0.0001,2017-07-27 12:08:07 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x25819dddddf570cec5705d420b1718b705573ad0,0xf0a924661b0263e5ce12756d07f45b8668c53380,13,0.0001,2017-07-27 12:08:25 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7275ed72ab376f7b6e29600b0e5710ae8b7cc996,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.06,2017-07-27 12:10:40 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xf317ecf2f43f7b83bfa2af4f577a803ecbc705c2,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.24039134,2017-07-27 12:11:53 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x18e7f6874f9e16d72c215b2f54da5cb362fc7e44,0xf0a924661b0263e5ce12756d07f45b8668c53380,45,0.001,2017-07-27 13:28:37 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x12b248dbcf70c29766cccadb515f93e6fe761f67,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.007902155,2017-07-27 12:14:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x808b72c89d4acf135f8f1426ecc786294c686b4e,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 12:15:50 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xee2bf3aec558f52289a0686fb30350b888305fd0,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.0001,2017-07-27 12:16:20 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xe65f618bc35b993e377967a7b5a41da56e1b1cc8,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.136,2017-07-27 12:18:03 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x001645774e9d6162e8e47e9ae0ab974a456b9755,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.23853065955218977,2017-07-27 12:18:03 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x090416fedb1d00b77fc52529f8858048ae7a810f,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.001,2017-07-27 12:18:03 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xf7edbca9cc0fe2601a0337dddf1743d04813dce4,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,1.99,2017-07-27 14:45:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7275ed72ab376f7b6e29600b0e5710ae8b7cc996,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.06,2017-07-27 12:20:17 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7420dbef29b02c9685e175b98d99a8bdd9247637,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.0001,2017-07-27 12:20:17 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x12b248dbcf70c29766cccadb515f93e6fe761f67,0xf0a924661b0263e5ce12756d07f45b8668c53380,4,0.005,2017-07-27 12:22:45 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xf0a924661b0263e5ce12756d07f45b8668c53380,79619,0.01774,2017-07-27 17:30:31 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x848f0a6dc1abe357b56892884c97387348858ca2,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 12:24:06 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x001645774e9d6162e8e47e9ae0ab974a456b9755,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.23808965955218975,2017-07-27 12:24:22 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x18e7f6874f9e16d72c215b2f54da5cb362fc7e44,0xf0a924661b0263e5ce12756d07f45b8668c53380,46,0.01,2017-07-27 13:44:31 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xa5d5f8e7e6094400852d560f024f2df5762a3ced,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,1.0,2017-07-27 12:27:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x249c5eeaa04a74a5988e2ec3f40ef56a5a97a597,0xf0a924661b0263e5ce12756d07f45b8668c53380,13,0.0001,2017-07-27 12:27:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x934d3ca5cffe7a1f0fa7268c22f322f24fddfa50,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,3.274,2017-07-27 12:28:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x12b248dbcf70c29766cccadb515f93e6fe761f67,0xf0a924661b0263e5ce12756d07f45b8668c53380,6,0.00473731,2017-07-27 12:28:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x7420dbef29b02c9685e175b98d99a8bdd9247637,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.002,2017-07-27 12:30:51 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x0da978c6c11ff77d311e9efcedafd699ae356892,0xf0a924661b0263e5ce12756d07f45b8668c53380,10,0.0001,2017-07-27 12:31:13 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x1946896ba0b40b67f03ac85f3d2b49204b2d77c9,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.0001,2017-07-27 12:02:13 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xd21db0a2aaac7dfdd657a88750771a09c11ae4ce,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.05,2017-07-27 12:05:19 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbaaf68ae87f12a5fa91d4dc08c31bdd486befbbd,0xf0a924661b0263e5ce12756d07f45b8668c53380,11,0.0001,2017-07-27 12:44:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x91f05286a9ff41c2bd8b53cb589233879f2eeec8,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.0325,2017-07-27 12:03:07 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x65c9e0b116aa00af5a8256ea15be89e1f4265a8b,0xf0a924661b0263e5ce12756d07f45b8668c53380,9,0.0001,2017-07-27 12:05:16 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xd74ff3eb7e080110318ecd8ac81c3ee07489a564,0xf0a924661b0263e5ce12756d07f45b8668c53380,4,0.0001,2017-07-27 12:11:11 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x907fa71ca3bb5b4bedae28427ea95a7b043bc91d,0xf0a924661b0263e5ce12756d07f45b8668c53380,4,0.0001,2017-07-27 12:42:03 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x2588f8ea1a4c17586fe60ef1fe789cb08e92e67d,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 13:32:40 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xe4893f8fedcbd55857d92274dde0757c511baaf9,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0001,2017-07-27 13:32:43 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xacc54dffa04c8c46608f8ff2f134ec226ae71863,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.0001,2017-07-27 12:08:07 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,15,0.0,2017-07-27 23:31:40 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,17,0.0,2017-07-27 23:36:32 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,18,0.0,2017-07-27 23:37:20 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,20,0.0,2017-07-27 23:39:35 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,21,0.0,2017-07-27 23:41:13 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,22,0.0,2017-07-27 23:41:34 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,23,0.0,2017-07-27 23:42:28 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,24,0.0,2017-07-27 23:43:04 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,26,0.0,2017-07-27 23:49:59 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,27,0.0,2017-07-27 23:52:18 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,30,0.0,2017-07-27 23:53:22 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,32,0.0,2017-07-27 23:59:11 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbc8428b4aec8dc1d30900ad322e3366b0fec18a5,0xf0a924661b0263e5ce12756d07f45b8668c53380,28,0.0,2017-07-27 23:52:25 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x33bd88e695b22e7d37e7dacc1664ddfd4ad10b3b,0xf0a924661b0263e5ce12756d07f45b8668c53380,18,0.02,2017-07-27 12:34:04 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x33bd88e695b22e7d37e7dacc1664ddfd4ad10b3b,0xf0a924661b0263e5ce12756d07f45b8668c53380,19,0.587606838,2017-07-27 12:46:16 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x2fdf2ad87835021d4bb0c38a1772f1831c60cf91,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.0001,2017-07-27 12:49:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x625bcca70a0ea8ed63776db8d359889c5b8ce795,0xf0a924661b0263e5ce12756d07f45b8668c53380,29,1.0001,2017-07-27 12:53:29 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x2fdf2ad87835021d4bb0c38a1772f1831c60cf91,0xf0a924661b0263e5ce12756d07f45b8668c53380,4,0.0001,2017-07-27 12:53:29 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x846659a3f7d302971500b2abf250235b65ce635c,0xf0a924661b0263e5ce12756d07f45b8668c53380,16,0.0001,2017-07-27 12:57:01 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x367dfdf4b3dd681d65a04111e46710e483276d42,0xf0a924661b0263e5ce12756d07f45b8668c53380,5,0.001,2017-07-27 12:57:01 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xf356b6f71d81f0b582907e34d363876b02e91a29,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 13:08:06 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xd4dd3ae9e933e7bc95242b79040cd92acadeca06,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0195,2017-07-27 13:08:52 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x2bc21e6664baca664888a6beb2590e462e345e22,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.1,2017-07-27 13:15:23 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x83a19ce981e772a19677295bc9c1078b555bc998,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 13:17:04 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x2c3ba2ce12ab2ad238e4f409d0535d4898551c79,0xf0a924661b0263e5ce12756d07f45b8668c53380,9,0.0001,2017-07-27 12:05:16 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xb5c212010f8b7fe9cd36895c0e24d4f99915eefb,0xf0a924661b0263e5ce12756d07f45b8668c53380,5,0.02,2017-07-27 12:05:16 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xa73ec7d024b39ca0ca0acb217c7e49837ffcb83f,0xf0a924661b0263e5ce12756d07f45b8668c53380,15,0.0001,2017-07-27 12:07:06 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x04994e980f070a53e28cb24319db99b0ec91897c,0xf0a924661b0263e5ce12756d07f45b8668c53380,7,0.0001,2017-07-27 12:08:07 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xd37398e2e24a12abcdb9966c199b5cd562c3b305,0xf0a924661b0263e5ce12756d07f45b8668c53380,34,27.0,2017-07-27 12:09:49 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x33b6653dc34f277c55d0150e05a0f4e1f9bbb4a7,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.18,2017-07-27 12:11:11 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x774ade1735d597f6999d3e5cb84cf45ccb69ba8d,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.0001,2017-07-27 12:11:59 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x6c19aa9485a908a24eb4f1d4c1d80437125e3d9c,0xf0a924661b0263e5ce12756d07f45b8668c53380,42,0.0001,2017-07-27 12:15:27 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x0630c23d026d158224a89e7e3dacf74957fa4e06,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.0001,2017-07-27 12:15:27 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xbe82fc6709ac792a7c39fed8adf50f41ff835abc,0xf0a924661b0263e5ce12756d07f45b8668c53380,20,0.0001,2017-07-27 12:15:50 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x12b248dbcf70c29766cccadb515f93e6fe761f67,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.0001,2017-07-27 12:20:17 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x8dd931547a9db91ba7c71a1da19076bb28bcd9f7,0xf0a924661b0263e5ce12756d07f45b8668c53380,62,1.0,2017-07-27 12:23:59 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xb6fb4803b0243055ff1cd1b9ece4f183b24b784a,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 12:25:37 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x71ba75d16deb9b012acca85439855e88089ec45f,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,1.0,2017-07-27 12:26:50 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x6590fe557d19aed8e732348a8f3d9b1d76c70ef1,0xf0a924661b0263e5ce12756d07f45b8668c53380,30,0.0001,2017-07-27 12:33:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x539a65d52158997368dea55dcfe467f504b8f58c,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0001,2017-07-27 12:33:14 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x21a091bf4de28753934d4525b59fa4695942a36a,0xf0a924661b0263e5ce12756d07f45b8668c53380,5,0.0001,2017-07-27 12:33:32 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x82f2cf1619dd6857b8761eadd220393ee6ce26a3,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,0.0057058975486391538,2017-07-27 14:39:04 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x009f6f3546dfba684d58c76aee78aea0ea822a25,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.05496,2017-07-27 13:10:05 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x00097c0d47d95ab9b2c681ad1539e51b03bc7480,0xf0a924661b0263e5ce12756d07f45b8668c53380,13,0.0001,2017-07-27 12:02:13 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xc494c68b0d95fcbb5c31449ecdc983eea9984a1f,0xf0a924661b0263e5ce12756d07f45b8668c53380,4,0.0001,2017-07-27 12:11:11 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x1cbe1fd0ed29159e5fdc647c49098822ab62bc72,0xf0a924661b0263e5ce12756d07f45b8668c53380,18,0.0001,2017-07-27 12:02:26 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xe80c5199dd6732d6e5981c02a917d1feea6b5fd8,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,2.0,2017-07-27 12:08:39 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x58c61a555e147214231d6910ad5f04cce84b2095,0xf0a924661b0263e5ce12756d07f45b8668c53380,2,0.01,2017-07-27 12:11:41 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x0042bd345e43bd151fa563c2bc8fa22bda507104,0xf0a924661b0263e5ce12756d07f45b8668c53380,16,0.0,2017-07-27 14:20:38 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x24fd453dfb00181a3411c635127fe7e85ad0bcba,0xf0a924661b0263e5ce12756d07f45b8668c53380,1,0.0,2017-07-27 13:25:39 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xd74ff3eb7e080110318ecd8ac81c3ee07489a564,0xf0a924661b0263e5ce12756d07f45b8668c53380,5,1.9,2017-07-27 12:31:18 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0xe01d291859633ef9e18c54dc4243e6639ad49802,0xf0a924661b0263e5ce12756d07f45b8668c53380,8,0.2,2017-07-27 12:01:00 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x26318be335fbc1bf493f2f180b409eeade70b835,0xf0a924661b0263e5ce12756d07f45b8668c53380,0,25.0,2017-07-27 12:05:18 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
0x24fd453dfb00181a3411c635127fe7e85ad0bcba,0xf0a924661b0263e5ce12756d07f45b8668c53380,3,0.0,2017-07-27 13:55:22 UTC,0xf0a924661b0263e5ce12756d07f45b8668c53380
