from_address,to_address,amount_previous_transaction_of_sender,eth_value,block_timestamp,scam_adx
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x3d0cc976722c4ccf2125503f2695bc28f7461700,1917,0.39,2015-08-25 16:05:05 UTC,
0xc839ee5542b4e8413246b3634c5c739fea949562,0x3ec8f6d8bce46da12c30e39a842aafccce96a54c,114,0.0027434793871893028,2015-08-25 22:28:50 UTC,
0xcefa54c1a83a0ecc31dd4e329e0d4b42869b1eb9,0xbbda93a81b882774e1c9b5e3f933fa35dac8bc88,7,15.0,2015-08-25 22:28:50 UTC,
0xb735bf53abc79525a4f585a004a620d08cc66b27,0x539f2912831125c9b86451420bc0d37b219587f9,23,0.1,2015-08-25 17:39:45 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa1962d0a7c48886eaed5b9e12129384281adeb2a,9804,1.9377458133520404,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd223ed5b348a82910987cbbc7875a7ae62e1ba53,9802,1.6444684100302136,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3629b45bbf972adc23c064d31b7d7c6ce17415d5,9821,26.948238254885684,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x6599c9c86f1635faaefe7a5540914811dad8d167,9813,3.4229748267798144,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xbfdd9820a04283b289957956353b5f3c1f665ecf,9817,8.6553196021962524,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x13065c2648269d5b802d31341006d0b458a187fe,9818,8.9631408265453967,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xacab9a83f47d28fdc1d12772a0b571f80444b5dd,9797,1.3792432934628027,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5e418a1728294b2ec7ef61c837d0902ce115ab5f,9796,1.0621045131390743,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x6db7eb9cc3980b13aa65bf2abc1aacad356322e3,9806,2.1883011962516563,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc2b0fb302729ef0f4aa96c0e02cc2346459294df,9809,2.7976423616403823,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xcadcea36ec3feb740167e4370777fab1549f8759,9803,1.6909186369481548,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe7bd36a7cf4f1f8896378d41177bef637075a1ed,9800,1.5446334324747111,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x59c7860abcb1ee791165b63365c3c8657eee54c5,9812,3.3082129044294204,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0d81fd2bb264d9ee0f432599b443ae1b691f6134,9815,5.0194553418808194,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xda5e395f4f06f7a77c591d97d6502ddf471e12c1,9805,2.1007535968292803,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf295feadd38e108dfb2c5f327160141a69aad43b,9807,2.2618378869488822,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x602e2b65e38bd1b0ab230b35878df011d74f2c59,9801,1.61342497339073,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd03f6b5b7fbcf7dd4dee4919543236c733546a2a,9811,3.2242197438042393,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd51361e8863b74b1d3bf75246d30f33f9f103e1d,9816,7.5101901081094224,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x6cb5e8313a5b29adb14ae1884d3ece4489d02d77,9819,9.94758507032973,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0094b66634dc6758951e5900ec3f4bcc7597c062,9798,1.4166471501069773,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x24d0a28c70bac94698980f2c297ee1cf505f06cb,9808,2.3159346369467073,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa5a5181868a8df772f87dc95ab9b366e974da936,9810,3.1321661047151048,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc197252baf4a4d2974eab91039594f789a8c207c,9799,1.4655929792386484,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8b687892c6cf88925ddd772718782a864e5353df,9820,21.714321759119226,2015-08-25 19:21:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x629e35e0a481d821293f354e0dd27e43a354d061,9814,4.8266092648657537,2015-08-25 19:21:19 UTC,
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0xaf078ae030266ad29c156ed6e57fee912f90745c,1443,130.0,2015-08-25 13:02:09 UTC,
0x0142b986f0761e770a94198e8fba8e5d1d84483f,0x576f13dded1f2ad6b9d55ee8a1b67815ee7c92d9,8,20.0,2015-08-25 08:51:55 UTC,
0x40b9b889a21ff1534d018d71dc406122ebcf3f5a,0x4207ce62f4d50541ca1b8c0a43d1ad3458c5f783,87,0.5,2015-08-25 10:54:48 UTC,
0x40b9b889a21ff1534d018d71dc406122ebcf3f5a,0x4207ce62f4d50541ca1b8c0a43d1ad3458c5f783,86,0.5,2015-08-25 10:54:48 UTC,
0xc839ee5542b4e8413246b3634c5c739fea949562,0xffa627aef1cc07c650fa46ad30b30f4644270cb8,16,0.0,2015-08-25 02:34:13 UTC,
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x289b9ba6dc9c12d3130f1115180397c20ccbf220,1423,3968.7850000000003,2015-08-25 03:05:11 UTC,
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x690c3856e22431e7003967bae00788c417fe8dd4,1874,0.19,2015-08-25 00:25:25 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x6964b95bf8ba16b837e2f3ae8da7d299553ec1f7,168,4.695941256290447,2015-08-25 08:03:18 UTC,
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x510eda5601499a0d5e1a006bfffd833672f2e267,1890,180.99,2015-08-25 04:52:26 UTC,
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,1934,5000.0,2015-08-25 22:33:11 UTC,
0x9dc5018e753a410593259039296bbfd28e29f894,0x50056353d06a71b1f427499419d04f81f5de4f20,11,15.674470673147267,2015-08-25 21:25:48 UTC,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x20bb09f9a42d4b4290e918f5fd0e13f61c8f656d,299,1893.98822124,2015-08-25 19:22:35 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x0fca66b29fd596f59398744163e3eb9c323e5133,162,12.141507830000002,2015-08-25 07:54:16 UTC,
0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0x1088f2cb8324a270c8d7e71083449a0722820d99,163,10.0,2015-08-25 16:15:22 UTC,
0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,0x37532ef610e32af9bc706620afda8662940720f5,1120,188.05603773,2015-08-25 21:41:15 UTC,
0x453168cec0ff5b8b56f18e51d1973c979dd32e52,0x585ae8cf889282751b3c38c38a9c833d96d0dc59,0,25.0,2015-08-25 07:31:44 UTC,
0x5c1653cb464dbbe53972ccad9e6044c9a82b0242,0x2935aa0a2d2fbb791622c29eb1c117b65b7a9085,0,0.35711354087070762,2015-08-25 07:31:44 UTC,
0x226e8b888e9f360e1aea28229c40e2adc5d698b5,0xba8c9cda6af013cc68a076e17c84d4cdbc5960c5,12,12.472,2015-08-25 20:10:00 UTC,
0x790b8a3ce86e707ed0ed32bf89b3269692a23cc1,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,156,50.9,2015-08-25 20:10:00 UTC,
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x470b9002712e03c942bb5d3f6e35de1148d392b2,1459,10.5,2015-08-25 20:10:00 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x45fe0e379195681d4c1002ea4def348c19a320df,9476,1.0356995245088141,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xaf3a6a5088bfbfc43bff4efc46e3142092b49258,9469,1.0067767403353214,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x027698b61229ecca19311e977ade3c2923d4e414,9470,1.0071767401006471,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0d187496799a43e7c43e4324026e32d1dc80d8e4,9471,1.0086235377225627,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe35453eef2cc3c7a044d0ac134ba615908fa82ee,9473,1.0212704871192688,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x985d744c50fdcb355d105ee00565a8b32bf0b08f,9472,1.0124669022553412,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x676f38c13b01f0489cc4ac94f883fdcde708c0de,9477,1.0513005996517975,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa16e760e170a19a36e1b42357a1e6a1a206b9f39,9474,1.0267730879373498,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb26ee724aa819bdddf6d87754c61669f000abf6a,9475,1.0346267772416065,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xde67a361d7cfe914c7a67445ade94df2918919ab,9478,1.0567490246961062,2015-08-25 19:07:24 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf18446bcc37b179f7ccc3de19387269ce04023f1,9479,1.059544690871266,2015-08-25 19:07:24 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x0fca66b29fd596f59398744163e3eb9c323e5133,182,1.33588101,2015-08-25 10:31:05 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3b399ff2b96f27056ab8a7f6e028b0dbaf386279,9720,9.0792350990673842,2015-08-25 19:11:53 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x022a006fcc619ebf387f413ef06932babd47ae0e,9718,8.9672785192573148,2015-08-25 19:11:53 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2b0685231d02d931e701331dde0540cfa438b3a8,9716,8.8085696551765764,2015-08-25 19:11:53 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x771b12bc207a1c4823e77075b17f8d329acd77a3,9719,9.0289261539003434,2015-08-25 19:11:53 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9a6eb0bbbe50281644d7a7839147f59819506ac0,9717,8.8547576338749945,2015-08-25 19:11:53 UTC,
0x2b86dc4097e168fa73481dfff0ddfb232b4f90ee,0x539f2912831125c9b86451420bc0d37b219587f9,2,0.1,2015-08-25 18:23:51 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x278020eafcda4e4e954c11ebd25a97af1d24cf19,175,0.16148317,2015-08-25 09:05:16 UTC,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x00831db837e786770da072496ddca15407aa423b,300,10.379100849999999,2015-08-25 20:40:54 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xb59f13d0faa960c50d21cd793b151176977941d3,4189,12.221994987399999,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x1febff13d9f23440fd051a13d77105d400618aaa,4174,0.643988488167,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0c9e9fdc3824d4def10e414e04e3f8d2f6d1f06c,4179,4.3186826400600005,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x9c1478134d61258dd2c35de561bd0ff94678ab5e,4182,0.556874986873,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x1ddec429889e2f13c8cc78444a952efebc383b65,4177,2.22669140449,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x990eb878dfff8b7e99aab256f7d4b970326a9fba,4172,60.6564445767,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x04455296ab1f01c09050a906d4476480cc7583d4,4181,28.0752956946,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x3ff679b0823a026f2378e5f5f22a6f127cc85828,4170,21.183540694599998,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x065f9086313e11114a319745e02fc0670e2812c1,4183,15.3306180796,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x143d933015b96e15a2d0138ca9d9ea616c0f6c36,4166,0.228856576069,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x412eb54ad792c5a980bd8359838b24c450a26714,4187,0.396086496068,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc544b25bb91b87e380dda392687c6216b0260671,4168,2.16977030811,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x1fa35f1caf25896650b091268117c19289368b19,4186,2.3702178896099997,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe199e85ee438a6afadb0a6fd9b38998bb6f91b37,4169,2.1537365895500002,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x570ae11c6c12605e66d52e5c7b96df006f4da13d,4184,0.462384064072,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x6cbfe8df3e9c0412f2467fcb1366edad74615fe1,4188,1.2135409218,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x3880b38298c1ffdb5a5636c332af945e635574bc,4178,0.988298912246,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x630118a810259e653c8475cebd6c4b259de3f886,4173,0.85210059900300006,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,4176,4.05355605909,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xece7c7c282cc02cb218b8d78a6e062d55fc83bb4,4167,0.234398119346,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xdbc0f02736e6027dc4acbd981cfb50a77b846d9a,4180,2.26822864545,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x77f190fc96c507f40dc13aadc48d2cafcde5358b,4175,17.6043382284,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xece5ac735251854e3f113a57f89cad717067b2ea,4185,1.1275617599,2015-08-25 20:50:37 UTC,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x37e841463f87a3f3f083e96f03cec4ddef058925,4171,0.429598396567,2015-08-25 20:50:37 UTC,
0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,0xf6f1a44309051c6b25e47dff909b179bb9ab591c,1113,620.0,2015-08-25 18:36:29 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xc4a673993220f6aca6a2190989b7969c94f18074,214,4.19599065,2015-08-25 13:42:28 UTC,
0x0eee664e0c7c5fe9f15ee58e1fd9a5765a8fe600,0xdfe4c9b849b61c7c8593e1071115582a62082c74,0,20.1,2015-08-25 04:29:01 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x9894f83b1fbb900de13a8779989ed5e508754145,126,0.0154107,2015-08-25 04:29:01 UTC,
0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0x1b86769f02809f9fc49b67591fe84d4ee2aa18b3,22,4e-18,2015-08-25 18:40:02 UTC,
0xb1be188a5ec595990d5da58949a4ddfe1c93f7b7,0x535260c47e6b717f5454ab608e5e861a09cee648,0,1.0,2015-08-25 06:34:30 UTC,
0x61a57052351e4ea697dc8e7585d05e6922ab9018,0x06890b3aaec4d76097baf76669d93b19aba17b7b,0,104.0,2015-08-25 04:43:37 UTC,
0xc839ee5542b4e8413246b3634c5c739fea949562,0x420caff414113182abcefab44ae1df689b4bb952,83,1.88779647812463,2015-08-25 15:37:31 UTC,
0xd0ee3f53ee0fcf3f9fbccdd17bd1b6441ddc2074,0xd9176cf582b2f51fad57941e0a84dfba0ed3620d,17,120.0796,2015-08-25 15:37:31 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x1a48f19110447ba0fe4de6ac232a0354e4d49544,230,0.01721474,2015-08-25 20:24:26 UTC,
0xb735bf53abc79525a4f585a004a620d08cc66b27,0x539f2912831125c9b86451420bc0d37b219587f9,21,0.1,2015-08-25 16:49:19 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x248acc54c440214585155ba4fe5c9706fb234061,9638,3.2683543350012783,2015-08-25 19:10:51 UTC,
0x0f3338ab825dbcc136cbea4f5748a53502908cdb,0x0ebf34ef7f813ad4ff2f846db5167d338476b53f,4,22.5,2015-08-25 02:13:40 UTC,
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x841b562a690b0808405f6e3713e1efdbeba96021,1888,0.99,2015-08-25 04:43:53 UTC,
0x8df03bd37602d97980327b58d940258dc57007b3,0x98f2c2754c77b49993eea4dcd2d9aba71b696b60,13,15.0,2015-08-25 15:40:15 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xcd424c53f5dc7d22cdff536309c24ad87a97e6af,143,3.96213155,2015-08-25 05:45:10 UTC,
0x007f7f58d3eb5b7510a301ecc749fc1fcddbe14d,0xb1abce2918e21ddb93aa452731a12672a3d9f75a,443,10.0,2015-08-25 19:49:07 UTC,
0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0x797d1f2d60538013574734dbd6e4ef70fd81e695,166,79.999,2015-08-25 19:55:38 UTC,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x193bb9b5e9b6099fb6c33dbb5ccda4ac18ed14d7,290,73.72,2015-08-25 11:51:47 UTC,
0xec0927bac7dc36669c28354ab1be83d7eec30934,0xa7291b64b686c3704d2e97647e3f1243225ff82f,7,499.0,2015-08-25 11:11:14 UTC,
0x185d423fb686820e324e0a3955dd74fea104cde5,0x27c5b905c9f1233b5ae3a8cab4f0faacb6cb7adb,3,0.08570000083478,2015-08-25 00:28:43 UTC,
0x790b8a3ce86e707ed0ed32bf89b3269692a23cc1,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,154,54.9,2015-08-25 16:54:36 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xa6998e08f465186605830fe7766ea0a3d39ccd22,152,0.1121507,2015-08-25 07:07:11 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x5757ad9187871b88a825f0dbf416ce7cf1606898,150,1.04393931,2015-08-25 07:07:11 UTC,
0x43cc08d0732aa58adef7619bed46558ad7774173,0xd042e5c2443591c48f1fba5f6baf8e7193f454b9,9,1.0,2015-08-25 07:07:11 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc24e78568dfb682b7f33af86c5038a8c29381f7d,9105,1.0289805860609105,2015-08-25 07:07:11 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe1d9d0792e4175fbd6fa9ab344ae5b1f9b0d78b2,9107,1.0479786207391102,2015-08-25 07:07:11 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfac1b5968b6cc27786d1a28c3e360b8c421569b9,9106,1.0453568697819515,2015-08-25 07:07:11 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb0f264dc10ce034ca560a614b1e044c1d91a3bae,9108,1.0549915954158968,2015-08-25 07:07:11 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x77b8115f6c7a1a949b92a8c5ab5e3bce37693cf8,9109,1.0691795496995125,2015-08-25 07:07:11 UTC,
0x3dab6e047d342c7ab68febd12751abbee1780485,0x32060a0948c8a8068f6145ab225452bdb2c6e650,23,0.0,2015-08-25 22:22:19 UTC,
0xfee4deb01301a2633e0046305a31fca8d04f416c,0x8132d5ae06e2b76cbf52673a79aa2766b0ad8437,3,9.06,2015-08-25 22:22:19 UTC,
0xa2f0f37df7682e082a64a285829b0ee1f018559f,0x8002c4cb67f1ce95469273bf605b645a78106cdb,1,3.04,2015-08-25 22:22:19 UTC,
0xc839ee5542b4e8413246b3634c5c739fea949562,0x18f081247ad32af38404d071eb8c246cc4f33534,76,0.39341660143190649,2015-08-25 09:29:52 UTC,
0x86812ddbab732444dda27cad1f231c0dc156cd39,0xbbda93a81b882774e1c9b5e3f933fa35dac8bc88,3,5.0,2015-08-25 22:40:41 UTC,
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x0f9a73e7f6562bf4daaa9c71f4125e2bc815e21c,170,1.0029264900000001,2015-08-25 08:05:11 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x46e97208bc7f618816cb502a2b516fb4bc41f1d3,9542,1.6023676836050142,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfabfcdb9ad54126a8829d5ab6357f608c6b005d0,9546,1.6397541883012399,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa4fba5c740c8141d6c4469ed292bfcc8ccac774f,9551,1.6997472269337994,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd4dc4b9843c73687bfc779afb40669da5f766ef6,9550,1.6921876068898116,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3fc4eab8a8df5a124043b29146709935c65f1f7d,9554,1.7345456500707157,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x284b73e057b56e75a1ae26079031d3bffde2e7a7,9559,1.8120432961469517,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc1bed23f5a2ba19a363215fc2c288fd8ee533e15,9552,1.7271521811585211,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc711d87af18db9a7ebe2cfb279b73c8785e55d41,9555,1.7516253961714761,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe1e6118c0c7f96d111758a459670d9467808395b,9545,1.6331580432763098,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5323a068accf78eaca5ce1a689e8a5591827787c,9563,1.8910880103548511,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1d0991db028630c0f7b49edad406665fe45e1821,9543,1.6038031935908266,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1333a55102f1f4b3df95298b6ce863ef8d5baf45,9541,1.5883450231645087,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xcabcf33e299eefb1bbde6ef75a21853831e8b339,9565,1.9018099969645146,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x923707da8dd7ff41a0bdd87b62c9e5dfa9c420a5,9558,1.811541643819639,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x357a01795bfa480a007fb4b1b6edf2e8c23f1840,9548,1.6846702080125182,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xbdda295a4aa9e3a60063548157510b47c6be932f,9562,1.8858845406215237,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xea5b801969342b44467c9de87fefe2c1db740bd4,9547,1.6682808185977229,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xad8c7fbfabc46c35adb03f7b3a67e731e5793899,9566,1.9050032723749748,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2118baa5b9d6423676cf5502eb6eaed859228c33,9553,1.727235036462837,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xabf56d5ca441ecad5979023ec368b74a8d662d95,9570,1.9768985043003118,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5c34e9095588400b7cff963daa495efbefca083e,9549,1.6909690662275276,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x27a2f708f13cfe24f8e5d6e8b7d8e971d2449ba0,9561,1.8649578829645292,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x64be1c1a0198370f53b2081e15478be3135d6bef,9544,1.6250207705366126,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb89c0f465b0472fa5a58ecdd01ed937205ae4d06,9556,1.7781837277128569,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1a99941b3e60c242bb3941e5bb5e1049145cdf9b,9568,1.9395168187239964,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0f7e5465db8bc57940471e530a83fb7ac5b82d7f,9560,1.8129173325358492,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x68d3578bfbeefb9c1e31ce355a29ad3a107f88c5,9540,1.5827903746026677,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xea4933866ad977ce24bbb244ecc2c79463454fe4,9557,1.7869566953394125,2015-08-25 19:08:33 UTC,
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8125d0e55e2449b41e78e9d708d68d82eefe7c54,9567,1.9220768095608609,2015-08-25 19:08:33 UTC,
