from_address,to_address,amount_previous_transaction_of_sender,eth_value,block_timestamp,benign_adx
0x6343ac3f15c925acd28bbf799a138781e4cb692f,0x32be343b94f860124dc4fee278fdcbd38c102d88,949,2.06350034,2016-04-10 10:46:30 UTC,0x6343ac3f15c925acd28bbf799a138781e4cb692f
0xd9176cf582b2f51fad57941e0a84dfba0ed3620d,0x32be343b94f860124dc4fee278fdcbd38c102d88,459,8.48723875,2016-04-10 18:43:50 UTC,0xd9176cf582b2f51fad57941e0a84dfba0ed3620d
0x004238bfbbe2048f84ca30a77bf61523a87e58b2,0x32be343b94f860124dc4fee278fdcbd38c102d88,744,2.63563243,2016-04-10 10:47:04 UTC,0x004238bfbbe2048f84ca30a77bf61523a87e58b2
0xf4ad67c26ffc8e7e10994b3fbbeb1db3189c66f3,0x32be343b94f860124dc4fee278fdcbd38c102d88,509,1.60410093,2016-04-10 10:47:24 UTC,0xf4ad67c26ffc8e7e10994b3fbbeb1db3189c66f3
0x10d50b62a87413dfd8b111398613f2eb8d819f6c,0x32be343b94f860124dc4fee278fdcbd38c102d88,713,1.03621881,2016-04-10 04:36:58 UTC,0x10d50b62a87413dfd8b111398613f2eb8d819f6c
0x4706d6906dc01bfe6783e6e5e6c98ff5283c597f,0x32be343b94f860124dc4fee278fdcbd38c102d88,842,1.45978741,2016-04-10 14:54:39 UTC,0x4706d6906dc01bfe6783e6e5e6c98ff5283c597f
0xd72ab61a64feaee7b5eb3d42b5445858b95d38fd,0x32be343b94f860124dc4fee278fdcbd38c102d88,623,1.02378687,2016-04-10 13:53:23 UTC,0xd72ab61a64feaee7b5eb3d42b5445858b95d38fd
0x59cc965f1643a68ad7a4272ff1654d4af4343ea7,0x32be343b94f860124dc4fee278fdcbd38c102d88,785,1.58518159,2016-04-10 06:48:29 UTC,0x59cc965f1643a68ad7a4272ff1654d4af4343ea7
0x6cbfe8df3e9c0412f2467fcb1366edad74615fe1,0x32be343b94f860124dc4fee278fdcbd38c102d88,1106,2.39950267,2016-04-10 06:48:48 UTC,0x6cbfe8df3e9c0412f2467fcb1366edad74615fe1
0x1df99e975f2e6c2e6945cda3a377552cb582caf6,0x32be343b94f860124dc4fee278fdcbd38c102d88,1305,2.82930006,2016-04-10 02:45:42 UTC,0x1df99e975f2e6c2e6945cda3a377552cb582caf6
0x82f600f520d879ecc6101c4e8cdd6522fdd24778,0x32be343b94f860124dc4fee278fdcbd38c102d88,571,1.79013035,2016-04-10 02:46:15 UTC,0x82f600f520d879ecc6101c4e8cdd6522fdd24778
0x164d6c84c4d54aa3e22a5b2b72cfb968ede862c5,0x32be343b94f860124dc4fee278fdcbd38c102d88,937,1.35583457,2016-04-10 10:55:59 UTC,0x164d6c84c4d54aa3e22a5b2b72cfb968ede862c5
0x494e9242dcb2a208ff82e5e639a15b4b4623aa57,0x32be343b94f860124dc4fee278fdcbd38c102d88,523,1.91728972,2016-04-10 10:56:06 UTC,0x494e9242dcb2a208ff82e5e639a15b4b4623aa57
0x4537040f3399d9741e1dcf307cffbdd8ad11ef2d,0x32be343b94f860124dc4fee278fdcbd38c102d88,969,1.46117685,2016-04-10 18:53:23 UTC,0x4537040f3399d9741e1dcf307cffbdd8ad11ef2d
0x86d3856ad0105b9d4199936c1fd203664ba325dc,0x32be343b94f860124dc4fee278fdcbd38c102d88,528,1.00717561,2016-04-10 19:57:45 UTC,0x86d3856ad0105b9d4199936c1fd203664ba325dc
0x59362c485fd1ea5b6b5765ff3dbccd5bc870e59d,0x32be343b94f860124dc4fee278fdcbd38c102d88,873,2.03405401,2016-04-10 08:03:32 UTC,0x59362c485fd1ea5b6b5765ff3dbccd5bc870e59d
0x9fa88512e871481291d0416ceff5b3764f840aed,0x32be343b94f860124dc4fee278fdcbd38c102d88,809,1.0400524,2016-04-10 19:58:23 UTC,0x9fa88512e871481291d0416ceff5b3764f840aed
0x8b687892c6cf88925ddd772718782a864e5353df,0x32be343b94f860124dc4fee278fdcbd38c102d88,1263,4.9497858,2016-04-10 12:57:24 UTC,0x8b687892c6cf88925ddd772718782a864e5353df
0x77f190fc96c507f40dc13aadc48d2cafcde5358b,0x32be343b94f860124dc4fee278fdcbd38c102d88,996,1.00008613,2016-04-10 14:02:58 UTC,0x77f190fc96c507f40dc13aadc48d2cafcde5358b
0x4da4fb1afc45108623e36675340f856fc9bd7f90,0x32be343b94f860124dc4fee278fdcbd38c102d88,451,1.02426412,2016-04-10 17:00:25 UTC,0x4da4fb1afc45108623e36675340f856fc9bd7f90
0xe4cc8bdc67dd24b1f52b912cfb1685a07b23084f,0x32be343b94f860124dc4fee278fdcbd38c102d88,194,1.10371014,2016-04-10 17:00:25 UTC,0xe4cc8bdc67dd24b1f52b912cfb1685a07b23084f
0x4eb44a2d45370a8fe762040447112a6ce42ca6a2,0x32be343b94f860124dc4fee278fdcbd38c102d88,163,8.117963,2016-04-10 17:01:14 UTC,0x4eb44a2d45370a8fe762040447112a6ce42ca6a2
0x494e9242dcb2a208ff82e5e639a15b4b4623aa57,0x32be343b94f860124dc4fee278fdcbd38c102d88,522,1.20897442,2016-04-10 06:58:00 UTC,0x494e9242dcb2a208ff82e5e639a15b4b4623aa57
0x46d9c9937ac3376c13c7ae082c8255a82efdc9d7,0x32be343b94f860124dc4fee278fdcbd38c102d88,622,5.1046812,2016-04-10 06:58:00 UTC,0x46d9c9937ac3376c13c7ae082c8255a82efdc9d7
0x10de8226418ab5f5e839b214976435074e49e9c4,0x32be343b94f860124dc4fee278fdcbd38c102d88,573,1.02489054,2016-04-10 12:01:51 UTC,0x10de8226418ab5f5e839b214976435074e49e9c4
0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,0x32be343b94f860124dc4fee278fdcbd38c102d88,3029,24.89937,2016-04-10 01:53:52 UTC,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5
0x46d9c9937ac3376c13c7ae082c8255a82efdc9d7,0x32be343b94f860124dc4fee278fdcbd38c102d88,621,4.9614282,2016-04-10 02:54:35 UTC,0x46d9c9937ac3376c13c7ae082c8255a82efdc9d7
0xecdf9d571849de520c84ebed7ac4551e483ea5b3,0x32be343b94f860124dc4fee278fdcbd38c102d88,679,1.04070307,2016-04-10 16:04:02 UTC,0xecdf9d571849de520c84ebed7ac4551e483ea5b3
0x555be1ef013616269aabab18335c2ec40702b5ed,0x32be343b94f860124dc4fee278fdcbd38c102d88,840,1.06576108,2016-04-10 18:06:10 UTC,0x555be1ef013616269aabab18335c2ec40702b5ed
0x18ac3828876ac1968ef70ebcd8018a9223a4c56e,0x32be343b94f860124dc4fee278fdcbd38c102d88,468,1.09066647,2016-04-10 21:07:48 UTC,0x18ac3828876ac1968ef70ebcd8018a9223a4c56e
0xd71ee7c2bcc2aaf35e7e138129c41aa4fe1ed6b3,0x32be343b94f860124dc4fee278fdcbd38c102d88,513,1.03485939,2016-04-10 16:04:22 UTC,0xd71ee7c2bcc2aaf35e7e138129c41aa4fe1ed6b3
0xf3bb3a71ba12a87de8523e92779a1dd882460c20,0x32be343b94f860124dc4fee278fdcbd38c102d88,208,1.02046654,2016-04-10 16:04:22 UTC,0xf3bb3a71ba12a87de8523e92779a1dd882460c20
0x10d50b62a87413dfd8b111398613f2eb8d819f6c,0x32be343b94f860124dc4fee278fdcbd38c102d88,724,1.04072015,2016-04-10 19:01:58 UTC,0x10d50b62a87413dfd8b111398613f2eb8d819f6c
0x3175a28cf6105466923f11bffabd279f162aa2f8,0x32be343b94f860124dc4fee278fdcbd38c102d88,482,1.27133302,2016-04-10 14:12:22 UTC,0x3175a28cf6105466923f11bffabd279f162aa2f8
0x022a006fcc619ebf387f413ef06932babd47ae0e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1016,1.30895535,2016-04-10 14:12:31 UTC,0x022a006fcc619ebf387f413ef06932babd47ae0e
0x10a3287dc19d160c0ef7dae4e51670b0394ef951,0x32be343b94f860124dc4fee278fdcbd38c102d88,523,1.19698362,2016-04-10 14:12:52 UTC,0x10a3287dc19d160c0ef7dae4e51670b0394ef951
0x4369bf4867c99a39513bb176d468a7e326f3a542,0x32be343b94f860124dc4fee278fdcbd38c102d88,531,1.05484449,2016-04-10 00:57:30 UTC,0x4369bf4867c99a39513bb176d468a7e326f3a542
0x55ff6bc667434ef42bf351ede43e80604868f44a,0x32be343b94f860124dc4fee278fdcbd38c102d88,301,1.04470799,2016-04-10 14:13:11 UTC,0x55ff6bc667434ef42bf351ede43e80604868f44a
0x2c74a7afeb583c43ec5ce76768e994d49dd7ae52,0x32be343b94f860124dc4fee278fdcbd38c102d88,690,10.006652070000001,2016-04-10 22:13:09 UTC,0x2c74a7afeb583c43ec5ce76768e994d49dd7ae52
0xefa8becf5a1f7817a01556559bd3fb2e1f6eadee,0x32be343b94f860124dc4fee278fdcbd38c102d88,541,5.00610874,2016-04-10 08:12:46 UTC,0xefa8becf5a1f7817a01556559bd3fb2e1f6eadee
0xf000d531b485d3fc32ed670b26509813d8f47008,0x32be343b94f860124dc4fee278fdcbd38c102d88,550,10.25100702,2016-04-10 08:12:46 UTC,0xf000d531b485d3fc32ed670b26509813d8f47008
0x16c9b930e32c92004105d7f66801c75c61e3408d,0x32be343b94f860124dc4fee278fdcbd38c102d88,560,4.68285614,2016-04-10 10:09:27 UTC,0x16c9b930e32c92004105d7f66801c75c61e3408d
0x2cf4364bc4c7c3333ab9963c4b3473664f42d83a,0x32be343b94f860124dc4fee278fdcbd38c102d88,740,1.24335295,2016-04-10 23:19:04 UTC,0x2cf4364bc4c7c3333ab9963c4b3473664f42d83a
0xfc8bc4ed86df73001ce6082f3db914d7c7a9a6cc,0x32be343b94f860124dc4fee278fdcbd38c102d88,846,1.28802989,2016-04-10 23:19:04 UTC,0xfc8bc4ed86df73001ce6082f3db914d7c7a9a6cc
0xe7523f78ae9edb81dc7b2a9ca718ba3776c14f2e,0x32be343b94f860124dc4fee278fdcbd38c102d88,924,1.18867318,2016-04-10 23:19:04 UTC,0xe7523f78ae9edb81dc7b2a9ca718ba3776c14f2e
0x963a9ba5795fc8b983da79624e6854bef8542502,0x32be343b94f860124dc4fee278fdcbd38c102d88,445,5.04511087,2016-04-10 08:13:37 UTC,0x963a9ba5795fc8b983da79624e6854bef8542502
0x74aea505fcb7d163455974f243451d6f910039c2,0x32be343b94f860124dc4fee278fdcbd38c102d88,582,5.69291696,2016-04-10 08:13:37 UTC,0x74aea505fcb7d163455974f243451d6f910039c2
0xdf257408c85c0e02af46433ff76081917d8e032d,0x32be343b94f860124dc4fee278fdcbd38c102d88,494,2.6692629,2016-04-10 14:13:44 UTC,0xdf257408c85c0e02af46433ff76081917d8e032d
0xd96bbe32ab51c632a0a1864d9608f7765d99121f,0x32be343b94f860124dc4fee278fdcbd38c102d88,21,7.98937,2016-04-10 13:07:15 UTC,0xd96bbe32ab51c632a0a1864d9608f7765d99121f
0xa29862fb7f9b37374d0c9062ab52bdd74d1af867,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627,1.03930564,2016-04-10 13:07:15 UTC,0xa29862fb7f9b37374d0c9062ab52bdd74d1af867
0x1e550f4ecf22cbcb73da4fc090fbf5a5c748b0f1,0x32be343b94f860124dc4fee278fdcbd38c102d88,766,1.04138904,2016-04-10 13:07:15 UTC,0x1e550f4ecf22cbcb73da4fc090fbf5a5c748b0f1
0xefe17ff8adef2bda8a2a4e704fb878cbe3cc6d77,0x32be343b94f860124dc4fee278fdcbd38c102d88,503,2.47210903,2016-04-10 14:14:31 UTC,0xefe17ff8adef2bda8a2a4e704fb878cbe3cc6d77
0xf18446bcc37b179f7ccc3de19387269ce04023f1,0x32be343b94f860124dc4fee278fdcbd38c102d88,490,1.50924321,2016-04-10 20:07:28 UTC,0xf18446bcc37b179f7ccc3de19387269ce04023f1
0xb3df45be9124819a6483cec14130a1f42dcafe79,0x32be343b94f860124dc4fee278fdcbd38c102d88,389,1.67238236,2016-04-10 20:08:53 UTC,0xb3df45be9124819a6483cec14130a1f42dcafe79
0x990eb878dfff8b7e99aab256f7d4b970326a9fba,0x32be343b94f860124dc4fee278fdcbd38c102d88,515,3.80593343,2016-04-10 20:08:53 UTC,0x990eb878dfff8b7e99aab256f7d4b970326a9fba
0xe60e8a5d8e92fe98313ac371bd8dcfb329b1cd45,0x32be343b94f860124dc4fee278fdcbd38c102d88,422,1.78072047,2016-04-10 20:08:53 UTC,0xe60e8a5d8e92fe98313ac371bd8dcfb329b1cd45
0x1543667b9bad3e41865c3233e1764d8dda8e1f3d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1678,4.951449,2016-04-10 12:10:21 UTC,0x1543667b9bad3e41865c3233e1764d8dda8e1f3d
0x96aad22606b3aad44a73f5e048462a5ee76df190,0x32be343b94f860124dc4fee278fdcbd38c102d88,561,0.21839549,2016-04-10 23:23:47 UTC,0x96aad22606b3aad44a73f5e048462a5ee76df190
0x5d65e227f4e7bc798cf62526f4bdd47c82e6a590,0x32be343b94f860124dc4fee278fdcbd38c102d88,560,1.06474877,2016-04-10 03:04:02 UTC,0x5d65e227f4e7bc798cf62526f4bdd47c82e6a590
0x629e35e0a481d821293f354e0dd27e43a354d061,0x32be343b94f860124dc4fee278fdcbd38c102d88,197,3.06160541,2016-04-10 04:09:05 UTC,0x629e35e0a481d821293f354e0dd27e43a354d061
0x9ac4e9d48c027208905cf2a81f304664a5daef87,0x32be343b94f860124dc4fee278fdcbd38c102d88,236,2.10281069,2016-04-10 04:09:05 UTC,0x9ac4e9d48c027208905cf2a81f304664a5daef87
0x08fe5a3c0709cf74d76cfd0e0cd9d2a447ea263c,0x32be343b94f860124dc4fee278fdcbd38c102d88,476,1.2654625,2016-04-10 04:09:05 UTC,0x08fe5a3c0709cf74d76cfd0e0cd9d2a447ea263c
0x1cbbf341845a462f53acd70f1df58d8b7c0e05e3,0x32be343b94f860124dc4fee278fdcbd38c102d88,695,7.24401603,2016-04-10 04:09:34 UTC,0x1cbbf341845a462f53acd70f1df58d8b7c0e05e3
0x59362c485fd1ea5b6b5765ff3dbccd5bc870e59d,0x32be343b94f860124dc4fee278fdcbd38c102d88,872,2.26085573,2016-04-10 04:09:34 UTC,0x59362c485fd1ea5b6b5765ff3dbccd5bc870e59d
0x102aabe751de044642ebaf25aca682edb0d0f849,0x32be343b94f860124dc4fee278fdcbd38c102d88,647,1.1481171,2016-04-10 04:09:34 UTC,0x102aabe751de044642ebaf25aca682edb0d0f849
